STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,sex,Sex,levels,Level,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2016,,8.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2017,,8.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2018,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2019,,8.4,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2010,,9.5,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2011,,9.7,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2012,,9.7,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2013,,9.6,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2014,,9.8,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2015,,9.7,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2016,,8.8,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2017,,8.4,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2018,,8.5,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2019,,8.5,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2020,,8.8,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2021,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2022,,8.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2023,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2020,European Union - 27 countries (from 2020),2024,,8.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2010,,9.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2011,,9.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2012,,9.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2013,,9.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2014,,9.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2015,,9.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2016,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2017,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2018,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU28,European Union - 28 countries (2013-2020),2019,,8.5,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2008,,7.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2009,,7.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2010,,7.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2011,,7.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2012,,6.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2013,,6.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2014,,6.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2015,,5.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2016,,6.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2017,,5.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2018,,5.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2019,,5.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2020,,5.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2021,,6.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2022,,7.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2023,,6.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FI,Finland,2024,,6.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2008,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2009,,9.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2010,,8.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2011,,8.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2012,,8.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2013,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2014,,8.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2015,,7.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2016,,8.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2017,,8.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2018,,8.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2019,,8.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2020,,9.1,,b,break in time series,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2021,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2022,,10.0,,b,break in time series,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2023,,10.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,FR,France,2024,,9.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2010,,26.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2011,,26.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2012,,25.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2013,,24.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2014,,19.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2015,,19.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2016,,18.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2017,,18.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2018,,17.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2019,,16.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2020,,14.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2021,,14.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2022,,14.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2023,,13.1,,b,break in time series,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HR,Croatia,2024,,12.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HU,Hungary,2008,,19.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,HU,Hungary,2009,,17.5,,,,,
