STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NL,Netherlands,2022,,23.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NL,Netherlands,2023,,23.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NL,Netherlands,2024,,23.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2015,,24.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2016,,24.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2017,,24.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2018,,23.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2019,,23.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2020,,23.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2021,,24.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2022,,25.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2023,,24.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",NO,Norway,2024,,24.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2015,,15.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2016,,14.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2017,,13.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2018,,13.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2019,,13.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2020,,12.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2021,,12.9,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2022,,12.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2023,,12.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PL,Poland,2024,,11.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2015,,54.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2016,,52.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2017,,51.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2018,,49.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2019,,47.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2020,,45.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2021,,42.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2022,,41.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2023,,41.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",PT,Portugal,2024,,38.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2015,,29.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2016,,28.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2017,,27.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2018,,26.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2019,,25.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2020,,23.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2021,,21.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2022,,20.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2023,,22.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2024,,22.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2015,,23.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2016,,23.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2017,,23.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2018,,22.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2019,,22.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2020,,21.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2021,,21.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2022,,20.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2023,,19.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",RS,Serbia,2024,,19.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2015,,21.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2016,,21.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2017,,21.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2018,,20.9,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2019,,20.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2020,,20.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2021,,20.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2022,,19.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",SE,Sweden,2023,,19.2,,,,,
